granule_id,mgrs_tile,date,source_granule_id,cloud_cover,spatial_cover,LaSRC_version,mean_view_zenith_angle,mean_view_azimuth_angle,mean_sun_zenith_angle,mean_sun_azimuth_angle,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022046T110157.v2.0,29TQE,2022-02-15,LC09_L1TP_202032_20220215_20220215_02_T1,8,92,LaSRCv3.0.5,4.08058967,112.7605032,57.20986179,151.8557857,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022126T110127.v2.0,29TQE,2022-05-06,LC09_L1TP_202032_20220506_20220506_02_T1,1,94,LaSRCv3.0.5,3.98232653,115.5133105,29.08142865,138.2240055,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022181T110748.v2.0,29TQE,2022-06-30,LC09_L1TP_203032_20220630_20220630_02_T1,3,61,LaSRCv3.0.5,5.40202931,280.865265,24.07834874,128.8264535,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022206T110144.v2.0,29TQE,2022-07-25,LC09_L1TP_202032_20220725_20220725_02_T1,0,91,LaSRCv3.0.5,4.11575081,111.8619756,27.92838062,130.7037486,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022214T110211.v2.0,29TQE,2022-08-02,LC08_L1TP_202032_20220802_20220802_02_RT,3,92,LaSRCv3.0.5,4.03312313,113.0291363,29.35217255,133.357064,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022221T110826.v2.0,29TQE,2022-08-09,LC08_L1TP_203032_20220809_20220809_02_RT,0,61,LaSRCv3.0.5,5.39832179,280.3776635,30.21104653,137.8827418,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022254T110200.v2.0,29TQE,2022-09-11,LC09_L1TP_202032_20220911_20220911_02_T1,5,91,LaSRCv3.0.5,4.13923632,111.2987763,39.7671269,148.4909286,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022269T110835.v2.0,29TQE,2022-09-26,LC08_L1TP_203032_20220926_20220926_02_RT,1,61,LaSRCv3.0.5,5.42055142,280.3719265,44.27666219,155.3397899,,,,,,,,,,,,,,,
HLS.L30.T29TQE.2022309T110821.v2.0,29TQE,2022-11-05,LC09_L1TP_203032_20221105_20221105_02_T1,0,63,LaSRCv3.0.5,5.29596012,280.8304742,57.62150379,162.7966949,,,,,,,,,,,,,,,
HLS.L30.T30PVR.2021009T103315.v2.0,30PVR,2021-01-09,LC08_L1TP_196053_20210109_20210307_02_T1,8,93,LaSRCv3.0.5,3.97530536,256.5227342,41.08273071,140.3749841,,,,,,,,,,,,,,,
HLS.L30.T30PVR.2021329T103323.v2.0,30PVR,2021-11-25,LC08_L1TP_196053_20211125_20211125_02_RT,0,93,LaSRCv3.0.5,4.003511,257.744943,37.11499162,144.871692,,,,,,,,,,,,,,,
HLS.L30.T30PVR.2022044T103307.v2.0,30PVR,2022-02-13,LC08_L1TP_196053_20220213_20220213_02_RT,0,93,LaSRCv3.0.5,4.00273919,257.6789159,36.44089445,128.1949661,,,,,,,,,,,,,,,
HLS.L30.T30PVR.2022324T103330.v2.0,30PVR,2022-11-20,LC09_L1TP_196053_20221120_20221120_02_T1,3,92,LaSRCv3.0.5,4.04260079,261.9870774,36.02806159,144.2252075,,,,,,,,,,,,,,,
HLS.L30.T31SBU.2021192T103221.v2.0,31SBU,2021-07-11,LC08_L1TP_197036_20210711_20210711_02_RT,2,99,LaSRCv3.0.5,3.47745871,130.0196114,23.76333007,116.1398874,,,,,,,,,,,,,,,
HLS.L30.T31SBU.2021272T103247.v2.0,31SBU,2021-09-29,LC08_L1TP_197036_20210929_20211012_02_T1,0,99,LaSRCv3.0.5,3.42135444,131.9406947,41.3570425,150.4553074,,,,,,,,,,,,,,,
HLS.L30.T31SBU.2021352T103247.v2.0,31SBU,2021-12-18,LC08_L1TP_197036_20211218_20211218_02_RT,0,99,LaSRCv3.0.5,3.41936803,132.1542722,61.32571396,158.3630292,,,,,,,,,,,,,,,
HLS.L30.T31SBU.2022107T103216.v2.0,31SBU,2022-04-17,LC09_L1TP_197036_20220417_20220418_02_T1,2,100,LaSRCv3.0.5,3.34757512,136.0231019,31.12307785,135.7869984,,,,,,,,,,,,,,,
HLS.L30.T31SBU.2022147T103222.v2.0,31SBU,2022-05-27,LC08_L1TP_197036_20220527_20220527_02_RT,0,99,LaSRCv3.0.5,3.46820144,130.405543,22.69329906,120.6509347,,,,,,,,,,,,,,,
HLS.L30.T31SBU.2022307T103305.v2.0,31SBU,2022-11-03,LC08_L1TP_197036_20221103_20221103_02_RT,1,100,LaSRCv3.0.5,3.31848327,135.7097139,52.47761886,158.7885797,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2021087T103514.v2.0,31TEL,2021-03-28,LC08_L1TP_198028_20210328_20210402_02_T1,1,59,LaSRCv3.0.5,5.52975852,281.3773848,45.57456209,152.9213341,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2021167T103517.v2.0,31TEL,2021-06-16,LC08_L1TP_198028_20210616_20210622_02_T1,3,59,LaSRCv3.0.5,5.51986045,281.4042137,26.55892803,140.8162081,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2022067T102915.v2.0,31TEL,2022-03-08,LC08_L1TP_197028_20220308_20220308_02_RT,2,100,LaSRCv3.0.5,3.38868514,134.7647591,53.93441377,152.9666185,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2022082T103525.v2.0,31TEL,2022-03-23,LC09_L1TP_198028_20220323_20220406_02_T1,0,59,LaSRCv3.0.5,5.52523864,281.835305,47.63730282,153.3656505,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2022107T102905.v2.0,31TEL,2022-04-17,LC09_L1TP_197028_20220417_20220418_02_T1,0,100,LaSRCv3.0.5,3.39413699,135.9396442,38.55522687,149.3057155,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2022162T103500.v2.0,31TEL,2022-06-11,LC09_L1TP_198028_20220611_20220612_02_T1,0,61,LaSRCv3.0.5,5.42076625,281.8592047,26.69582501,141.4785779,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2022187T102907.v2.0,31TEL,2022-07-06,LC09_L1TP_197028_20220706_20220706_02_T1,2,99,LaSRCv3.0.5,3.48024528,132.9263022,28.16376589,137.6011379,,,,,,,,,,,,,,,
HLS.L30.T31TEL.2022202T103544.v2.0,31TEL,2022-07-21,LC08_L1TP_198028_20220721_20220721_02_RT,3,60,LaSRCv3.0.5,5.47469385,281.3889616,29.71552798,141.502733,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2021055T103416.v2.0,31UEQ,2021-02-24,LC08_L1TP_198025_20210224_20210303_02_T1,0,100,LaSRCv3.0.5,3,159,61,156,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2021327T103436.v2.0,31UEQ,2021-11-23,LC08_L1TP_198025_20211123_20211123_02_RT,4,100,LaSRCv3.0.5,2.82446397,157.9013879,70.71289657,165.9844962,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022057T104029.v2.0,31UEQ,2022-02-26,LC09_L1TP_199025_20220226_20220227_02_T1,1,53,LaSRCv3.0.5,5.82675864,282.7668384,60.3487389,157.5446139,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022065T104026.v2.0,31UEQ,2022-03-06,LC08_L1TP_199025_20220306_20220306_02_RT,0,50,LaSRCv3.0.5,5.94556348,282.4044054,57.30198719,157.0511774,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022082T103413.v2.0,31UEQ,2022-03-23,LC09_L1TP_198025_20220323_20220406_02_T1,0,100,LaSRCv3.0.5,2.77875827,161.7816155,50.81362425,154.8267097,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022185T104017.v2.0,31UEQ,2022-07-04,LC09_L1TP_199025_20220704_20220803_02_T1,4,52,LaSRCv3.0.5,5.86294929,282.8143882,29.77256895,145.9147268,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022210T103417.v2.0,31UEQ,2022-07-29,LC09_L1TP_198025_20220729_20220729_02_T1,2,100,LaSRCv3.0.5,2.81578315,159.73147,34.16514173,146.2641796,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022225T104056.v2.0,31UEQ,2022-08-13,LC08_L1TP_199025_20220813_20220813_02_RT,0,51,LaSRCv3.0.5,5.89799505,282.4401125,37.46589352,151.3655734,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022265T104046.v2.0,31UEQ,2022-09-22,LC09_L1TP_199025_20220922_20220922_02_T1,0,52,LaSRCv3.0.5,5.83469763,282.8010555,50.53530359,161.0462426,,,,,,,,,,,,,,,
HLS.L30.T31UEQ.2022282T103448.v2.0,31UEQ,2022-10-09,LC08_L1TP_198025_20221009_20221009_02_RT,0,100,LaSRCv3.0.5,2.81465361,158.4736344,56.88223808,162.9764386,,,,,,,,,,,,,,,
HLS.L30.T32VPQ.2021240T102441.v2.0,32VPQ,2021-08-28,LC08_L1TP_197016_20210828_20210901_02_T1,1,91,LaSRCv3.0.5,4.13956618,117.4156619,53.73277281,165.2867731,,,,,,,,,,,,,,,
HLS.L30.T32VPQ.2022107T102418.v2.0,32VPQ,2022-04-17,LC09_L1TP_197016_20220417_20220418_02_T1,4,93,LaSRCv3.0.5,4.01036566,120.2566574,52.72149587,165.4751708,,,,,,,,,,,,,,,
HLS.L30.T32VPQ.2022250T103114.v2.0,32VPQ,2022-09-07,LC08_L1TP_198016_20220907_20220907_02_RT,2,100,LaSRCv3.0.5,3.11340602,235.3309724,57.0624926,168.5155549,,,,,,,,,,,,,,,
HLS.L30.T33KZV.2022006T084938.v2.0,33KZV,2022-01-06,LC09_L1TP_178072_20220106_20220122_02_T1,9,93,LaSRCv3.0.5,4.03318609,263.3450282,28.90459831,103.1196011,,,,,,,,,,,,,,,
HLS.L30.T33KZV.2022086T084918.v2.0,33KZV,2022-03-27,LC09_L1TP_178072_20220327_20220327_02_T1,0,94,LaSRCv3.0.5,4.00780089,262.3254072,36.83103407,58.06424568,,,,,,,,,,,,,,,
HLS.L30.T33KZV.2022126T084913.v2.0,33KZV,2022-05-06,LC08_L1TP_178072_20220506_20220506_02_RT,0,91,LaSRCv3.0.5,4.14936304,265.0176318,44.91059802,40.31466048,,,,,,,,,,,,,,,
HLS.L30.T33KZV.2022166T084859.v2.0,33KZV,2022-06-15,LC09_L1TP_178072_20220615_20220615_02_T1,0,92,LaSRCv3.0.5,4.10953675,266.1557584,50.78774574,35.67759912,,,,,,,,,,,,,,,
HLS.L30.T33KZV.2022206T084943.v2.0,33KZV,2022-07-25,LC08_L1TP_178072_20220725_20220725_02_RT,0,91,LaSRCv3.0.5,4.13766087,264.4576664,48.67975326,39.9746647,,,,,,,,,,,,,,,
HLS.L30.T33KZV.2022246T084936.v2.0,33KZV,2022-09-03,LC09_L1TP_178072_20220903_20220903_02_T1,0,92,LaSRCv3.0.5,4.09686695,265.6858761,38.71792476,50.33661947,,,,,,,,,,,,,,,
HLS.L30.T33KZV.2022286T084952.v2.0,33KZV,2022-10-13,LC08_L1TP_178072_20221013_20221013_02_RT,1,94,LaSRCv3.0.5,4.00472922,259.2935021,27.16680586,70.17123524,,,,,,,,,,,,,,,
HLS.L30.T33LYF.2021194T085416.v2.0,33LYF,2021-07-13,LC08_L1TP_179069_20210713_20210721_02_T1,0,100,LaSRCv3.0.5,3.00745202,143.034706,45.9973727,40.96664217,,,,,,,,,,,,,,,
HLS.L30.T33LYF.2022149T085418.v2.0,33LYF,2022-05-29,LC08_L1TP_179069_20220529_20220529_02_RT,0,100,LaSRCv3.0.5,2.96600323,144.8413009,44.58446193,39.05614097,,,,,,,,,,,,,,,
HLS.L30.T33LYF.2022189T085412.v2.0,33LYF,2022-07-08,LC09_L1TP_179069_20220708_20220708_02_T1,0,100,LaSRCv3.0.5,2.92437475,148.6077187,46.40237813,40.17326644,,,,,,,,,,,,,,,
HLS.L30.T33LYF.2022229T085453.v2.0,33LYF,2022-08-17,LC08_L1TP_179069_20220817_20220817_02_RT,0,100,LaSRCv3.0.5,2.86422203,149.7226349,39.79843069,49.34836775,,,,,,,,,,,,,,,
HLS.L30.T33MWR.2022042T091012.v2.0,33MWR,2022-02-11,LC08_L1TP_182062_20220211_20220211_02_RT,9,76,LaSRCv3.0.5,4.74645437,280.0033593,31.69409587,110.182948,,,,,,,,,,,,,,,
HLS.L30.T33MWR.2022082T091004.v2.0,33MWR,2022-03-23,LC09_L1TP_182062_20220323_20220406_02_T1,4,76,LaSRCv3.0.5,4.74977707,280.9301494,29.12008753,80.37410093,,,,,,,,,,,,,,,
HLS.L30.T33MWR.2022162T090940.v2.0,33MWR,2022-06-11,LC09_L1TP_182062_20220611_20220612_02_T1,0,75,LaSRCv3.0.5,4.7863063,281.116152,37.8918934,42.9285242,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2021129T093445.v2.0,33TWE,2021-05-09,LC08_L1TP_188032_20210509_20210518_02_T1,1,92,LaSRCv3.0.5,4.0411848,113.2743883,28.35759872,137.3647434,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2021177T093507.v2.0,33TWE,2021-06-26,LC08_L1TP_188032_20210626_20210707_02_T1,1,92,LaSRCv3.0.5,4.03792865,113.3693791,24.53628268,126.7991074,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2021209T093515.v2.0,33TWE,2021-07-28,LC08_L1TP_188032_20210728_20210804_02_T1,0,91,LaSRCv3.0.5,4.09523009,112.1537566,28.49051819,131.7544637,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2022019T094140.v2.0,33TWE,2022-01-19,LC09_L1TP_189032_20220119_20220119_02_T1,8,62,LaSRCv3.0.5,5.36696087,280.9597503,63.82006549,157.120646,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2022084T093502.v2.0,33TWE,2022-03-25,LC08_L1TP_188032_20220325_20220325_02_RT,8,93,LaSRCv3.0.5,4.00055054,114.284951,43.166529,146.7683839,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2022204T093511.v2.0,33TWE,2022-07-23,LC09_L1TP_188032_20220723_20220723_02_T1,6,92,LaSRCv3.0.5,4,113,28,130,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2022227T094136.v2.0,33TWE,2022-08-15,LC09_L1TP_189032_20220815_20220815_02_T1,0,61,LaSRCv3.0.5,5.41869421,280.9883161,31.6657059,140.0503709,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2022292T093548.v2.0,33TWE,2022-10-19,LC08_L1TP_188032_20221019_20221019_02_RT,3,92,LaSRCv3.0.5,4.03097004,113.3850236,52.46831073,159.2451666,,,,,,,,,,,,,,,
HLS.L30.T33TWE.2022364T093540.v2.0,33TWE,2022-12-30,LC09_L1TP_188032_20221230_20221230_02_T1,5,93,LaSRCv3.0.5,4.05033543,113.8863596,66.24382559,158.9210431,,,,,,,,,,,,,,,
HLS.L30.T33UVT.2021253T095638.v2.0,33UVT,2021-09-10,LC08_L1TP_192023_20210910_20210916_02_T1,6,100,LaSRCv3.0.5,2.58398744,176.5152617,48.8363385,159.0983954,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2021013T084023.v2.0,34JBN,2021-01-13,LC08_L1TP_176080_20210113_20210308_02_T1,7,100,LaSRCv3.0.5,2.59737372,197.1070571,31.23963088,83.05429668,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2021093T083958.v2.0,34JBN,2021-04-03,LC08_L1TP_176080_20210403_20210409_02_T1,0,100,LaSRCv3.0.5,2.60763907,198.258607,46.65563141,47.02412858,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2021173T084004.v2.0,34JBN,2021-06-22,LC08_L1TP_176080_20210622_20210629_02_T1,2,100,LaSRCv3.0.5,2.68091992,204.7465082,61.13024145,33.70653533,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2021253T084028.v2.0,34JBN,2021-09-10,LC08_L1TP_176080_20210910_20210916_02_T1,10,100,LaSRCv3.0.5,2.63457336,200.9290263,45.07696226,45.77253027,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2021333T084034.v2.0,34JBN,2021-11-29,LC08_L1TP_176080_20211129_20211129_02_RT,0,100,LaSRCv3.0.5,2.62549511,200.0986294,26.76113222,79.52941104,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2022008T084027.v2.0,34JBN,2022-01-08,LC09_L1TP_176080_20220108_20220122_02_T1,0,100,LaSRCv3.0.5,2.61826766,201.5071413,30.47890837,84.17390671,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2022128T084004.v2.0,34JBN,2022-05-08,LC08_L1TP_176080_20220508_20220508_02_RT,0,100,LaSRCv3.0.5,2.67966301,204.6820547,55.10337095,36.38068225,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2022168T083951.v2.0,34JBN,2022-06-17,LC09_L1TP_176080_20220617_20220618_02_T1,0,100,LaSRCv3.0.5,2.66264445,205.5800469,60.97877717,33.53581008,,,,,,,,,,,,,,,
HLS.L30.T34JBN.2022208T084034.v2.0,34JBN,2022-07-27,LC08_L1TP_176080_20220727_20220727_02_RT,0,100,LaSRCv3.0.5,2.6740173,204.2484948,58.06463507,37.29472621,,,,,,,,,,,,,,,
HLS.L30.T34LGP.2021093T083447.v2.0,34LGP,2021-04-03,LC08_L1TP_176067_20210403_20210409_02_T1,9,85,LaSRCv3.0.5,4.37460432,273.1499319,32.81831218,62.40629471,,,,,,,,,,,,,,,
HLS.L30.T34LGP.2021173T083453.v2.0,34LGP,2021-06-22,LC08_L1TP_176067_20210622_20210629_02_T1,1,82,LaSRCv3.0.5,4,276,44,39,,,,,,,,,,,,,,,
HLS.L30.T34LGP.2022168T083440.v2.0,34LGP,2022-06-17,LC09_L1TP_176067_20220617_20220618_02_T1,0,83,LaSRCv3.0.5,4.44903707,277.1748697,43.6920736,39.05117127,,,,,,,,,,,,,,,
HLS.L30.T34LGP.2022208T083523.v2.0,34LGP,2022-07-27,LC08_L1TP_176067_20220727_20220727_02_RT,3,82,LaSRCv3.0.5,4.49136398,276.214641,41.51291592,44.62764656,,,,,,,,,,,,,,,
HLS.L30.T34LGP.2022248T083514.v2.0,34LGP,2022-09-05,LC09_L1TP_176067_20220905_20220905_02_T1,0,84,LaSRCv3.0.5,4.41866099,276.4061123,32.42375807,59.15221807,,,,,,,,,,,,,,,
HLS.L30.T34LGP.2022288T083531.v2.0,34LGP,2022-10-15,LC08_L1TP_176067_20221015_20221015_02_RT,4,85,LaSRCv3.0.5,4.37381757,272.7251505,24.03164082,87.66060281,,,,,,,,,,,,,,,
HLS.L30.T34NEH.2022029T085014.v2.0,34NEH,2022-01-29,LC09_L1TP_179058_20220129_20220129_02_T1,0,73,LaSRCv3.0.5,4.89476713,280.9025267,35.19620772,126.0905729,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2021032T085517.v2.0,34RGS,2021-02-01,LC08_L1TP_181040_20210201_20210302_02_T1,0,100,LaSRCv3.0.5,2.69052535,164.9277428,51.87080084,147.8783862,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2021192T085504.v2.0,34RGS,2021-07-11,LC08_L1TP_181040_20210711_20210720_02_T1,0,100,LaSRCv3.0.5,2.69849569,164.3724022,22.56280641,100.9149026,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2021272T085530.v2.0,34RGS,2021-09-29,LC08_L1TP_181040_20210929_20211012_02_T1,0,100,LaSRCv3.0.5,2.67422469,166.3386945,36.46498426,144.8025135,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2021352T085529.v2.0,34RGS,2021-12-18,LC08_L1TP_181040_20211218_20211218_02_RT,0,100,LaSRCv3.0.5,2.67291584,166.4175152,55.84393085,155.8535145,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2022027T085526.v2.0,34RGS,2022-01-27,LC09_L1TP_181040_20220127_20220127_02_T1,2,100,LaSRCv3.0.5,2.65515461,169.3738468,53.00539738,149.0240243,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2022147T085504.v2.0,34RGS,2022-05-27,LC08_L1TP_181040_20220527_20220527_02_RT,0,100,LaSRCv3.0.5,2.69217082,164.8463524,21.04490257,104.7574347,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2022187T085500.v2.0,34RGS,2022-07-06,LC09_L1TP_181040_20220706_20220803_02_T1,0,100,LaSRCv3.0.5,2.65523958,169.4835424,22.19483022,99.53778607,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2022227T085541.v2.0,34RGS,2022-08-15,LC08_L1TP_181040_20220815_20220815_02_RT,0,100,LaSRCv3.0.5,2.63367064,170.3974667,26.19288702,118.4448213,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2022267T085530.v2.0,34RGS,2022-09-24,LC09_L1TP_181040_20220924_20220924_02_T1,0,100,LaSRCv3.0.5,2.66495522,168.4747393,34.96217429,142.3207994,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2022307T085548.v2.0,34RGS,2022-11-03,LC08_L1TP_181040_20221103_20221103_02_RT,0,100,LaSRCv3.0.5,2.63225786,170.5327838,46.97563993,155.4976315,,,,,,,,,,,,,,,
HLS.L30.T34RGS.2022347T085536.v2.0,34RGS,2022-12-13,LC09_L1TP_181040_20221213_20221213_02_T1,0,100,LaSRCv3.0.5,2.66753995,168.3182333,55.38414705,156.4230609,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2021051T080222.v2.0,35JPL,2021-02-20,LC08_L1TP_170078_20210220_20210303_02_T1,1,100,LaSRCv3.0.5,2.92762873,219.1136797,35.93332624,70.31524017,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2021131T080152.v2.0,35JPL,2021-05-11,LC08_L1TP_170078_20210511_20210518_02_T1,0,100,LaSRCv3.0.5,3.09389074,226.2975503,53.33826614,36.39414133,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2021211T080222.v2.0,35JPL,2021-07-30,LC08_L1TP_170078_20210730_20210804_02_T1,0,100,LaSRCv3.0.5,2.99892269,222.3921072,55.00889347,38.37183231,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2022046T080231.v2.0,35JPL,2022-02-15,LC09_L1TP_170078_20220215_20220215_02_T1,1,100,LaSRCv3.0.5,2.9833359,224.1322841,35.06072585,73.12403401,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2022086T080206.v2.0,35JPL,2022-03-27,LC08_L1TP_170078_20220327_20220327_02_RT,4,100,LaSRCv3.0.5,2.93184207,219.2614673,42.75257428,51.68921656,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2022126T080201.v2.0,35JPL,2022-05-06,LC09_L1TP_170078_20220506_20220506_02_T1,3,100,LaSRCv3.0.5,3.02194878,225.7098785,52.19447886,37.41198361,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2022166T080230.v2.0,35JPL,2022-06-15,LC08_L1TP_170078_20220615_20220615_02_RT,1,100,LaSRCv3.0.5,3.13724282,227.952925,58.25471209,33.67435593,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2022246T080251.v2.0,35JPL,2022-09-03,LC08_L1TP_170078_20220903_20220903_02_RT,0,100,LaSRCv3.0.5,3.0556274,224.7400627,45.24731458,45.18821557,,,,,,,,,,,,,,,
HLS.L30.T35JPL.2022286T080245.v2.0,35JPL,2022-10-13,LC09_L1TP_170078_20221013_20221013_02_T1,1,100,LaSRCv3.0.5,3.04348532,226.6678607,32.04277722,58.85325902,,,,,,,,,,,,,,,
HLS.L30.T35LKF.2021175T082319.v2.0,35LKF,2021-06-24,LC08_L1TP_174069_20210624_20210630_02_T1,0,84,LaSRCv3.0.5,4.33413437,101.9859079,46.86065913,38.89205013,,,,,,,,,,,,,,,
HLS.L30.T35LKF.2022130T082321.v2.0,35LKF,2022-05-10,LC08_L1TP_174069_20220510_20220510_02_RT,0,84,LaSRCv3.0.5,4.32418294,102.0438589,41.68755467,43.02307654,,,,,,,,,,,,,,,
HLS.L30.T35LKF.2022170T082309.v2.0,35LKF,2022-06-19,LC09_L1TP_174069_20220619_20220620_02_T1,0,84,LaSRCv3.0.5,4.34899342,101.6362122,46.73444094,38.65319454,,,,,,,,,,,,,,,
HLS.L30.T35LKF.2022210T082351.v2.0,35LKF,2022-07-29,LC08_L1TP_174069_20220729_20220729_02_RT,4,84,LaSRCv3.0.5,4.31244698,102.0462127,44.04850427,44.27922824,,,,,,,,,,,,,,,
HLS.L30.T35LKF.2022250T082340.v2.0,35LKF,2022-09-07,LC09_L1TP_174069_20220907_20220908_02_T1,0,82,LaSRCv3.0.5,4.43866352,101.124696,34.41443629,57.84391867,,,,,,,,,,,,,,,
HLS.L30.T35LKF.2022290T082359.v2.0,35LKF,2022-10-17,LC08_L1TP_174069_20221017_20221017_02_RT,10,81,LaSRCv3.0.5,4.41736592,101.6564125,25.29593719,83.84523357,,,,,,,,,,,,,,,
HLS.L30.T35NMG.2021013T083049.v2.0,35NMG,2021-01-13,LC08_L1TP_176056_20210113_20210308_02_T1,0,100,LaSRCv3.0.5,3.41921237,236.0969511,38.61017864,135.7410822,,,,,,,,,,,,,,,
HLS.L30.T35NMG.2021093T083023.v2.0,35NMG,2021-04-03,LC08_L1TP_176056_20210403_20210409_02_T1,7,99,LaSRCv3.0.5,3.50491392,239.0520677,26.50581231,89.50183187,,,,,,,,,,,,,,,
HLS.L30.T35NMG.2022168T083016.v2.0,35NMG,2022-06-17,LC09_L1TP_176056_20220617_20220618_02_T1,1,99,LaSRCv3.0.5,3.53063634,242.3815861,30.62543997,52.38670419,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2021057T084612.v2.0,35SNC,2021-02-26,LC08_L1TP_180033_20210226_20210304_02_T1,0,99,LaSRCv3.0.5,3.46272318,131.5706397,51.98033967,149.3186822,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2021137T084548.v2.0,35SNC,2021-05-17,LC08_L1TP_180033_20210517_20210525_02_T1,8,99,LaSRCv3.0.5,3.41714498,133.0679384,25.66349426,131.923267,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2021217T084616.v2.0,35SNC,2021-08-05,LC08_L1TP_180033_20210805_20210811_02_T1,0,99,LaSRCv3.0.5,3.50135249,130.1318435,28.99732859,131.6235389,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2021297T084637.v2.0,35SNC,2021-10-24,LC08_L1TP_180033_20211024_20211103_02_T1,0,100,LaSRCv3.0.5,3,133,53,159,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2022132T084549.v2.0,35SNC,2022-05-12,LC09_L1TP_180033_20220512_20220512_02_T1,3,100,LaSRCv3.0.5,3.33112226,137.5177765,26.64553953,133.6569965,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2022212T084615.v2.0,35SNC,2022-07-31,LC09_L1TP_180033_20220731_20220731_02_T1,0,100,LaSRCv3.0.5,3.44071437,133.6674911,28.00807753,129.6547142,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2022252T084647.v2.0,35SNC,2022-09-09,LC08_L1TP_180033_20220909_20220909_02_RT,0,100,LaSRCv3.0.5,3.38813344,134.1977129,37.73600157,146.2292313,,,,,,,,,,,,,,,
HLS.L30.T35SNC.2022292T084638.v2.0,35SNC,2022-10-19,LC09_L1TP_180033_20221019_20221019_02_T1,4,100,LaSRCv3.0.5,3.42719528,134.1123057,50.88458415,158.3347318,,,,,,,,,,,,,,,
HLS.L30.T36UXA.2021299T083104.v2.0,36UXA,2021-10-26,LC08_L1TP_178025_20211026_20211104_02_T1,1,100,LaSRCv3.0.5,2.5936449,176.6678277,63.63484524,165.7785406,,,,,,,,,,,,,,,
HLS.L30.T36UXA.2022046T083043.v2.0,36UXA,2022-02-15,LC08_L1TP_178025_20220215_20220215_02_RT,1,98,LaSRCv3.0.5,2.59236903,176.5302259,65.24781007,157.724553,,,,,,,,,,,,,,,
